,index,track_id,name,artists_names,artists_ids,artists_count,popularity,duration
477,477,5KpGxHDQ4VRtYEUBJDjBjf,Arabian Raves,Ed Cox,5sJBSH1OkwBwvWTVsLuyqn,1,8,2.7364333333333333
478,478,6w5ZzNX84SzG5ob8tm4Ozq,Castor,Daft Punk,4tZwfgrHOc3mvqYlEYSvVi,1,41,2.3084333333333333
479,479,2KBs1yiVOsItVtMyZWqSBh,Nezquik,T78,5FgLkieOqGXPn01dnbJp9Z,1,28,5.7956
480,480,2GuYrspkjIr5AKMm7sdUX6,Картон Петербурга - Scream in a Jungle Version by 3'0'3 Project,"Неба жители, 3'0'3 Project","2rfBQIESQIvwqdW4q2poIz, 4zjcC8ljp8uV3hjoEuzZK8",2,6,7.959933333333334
481,481,3FjrPIo2CGtyNI9yfzU5md,Hypercolour - ARTBAT Remix,"CamelPhat, Yannis, ARTBAT","240wlM8vDrf6S4zCyzGj2W, 6CFQDzNLNcuK5lVZ766Yxt, 3BkRu2TGd2I1uBxZKddfg1",3,48,8.516116666666667
482,482,15YDOJE5zq5WSUqRnLiRQT,Aerator,Ann Clue,5fasubnSIOTRYlIZA17ong,1,29,7.424
483,483,6hQOa6tWzcvkevUuhrpmL6,Angel - Radio Edit,Massive Attack,6FXMGgJwohJLUSr5nVlf9X,1,14,5.41555
484,484,6MiVIH3fQlmz44jGx2DXn4,Love Is a Bitch,Two Feet,5sWHDYs0csV6RS48xBl0tH,1,75,3.0244333333333335
485,485,40zFqIRLUYUXTTcLtWj5BM,Kore,Dusty Kid,6JGLndnzrQrIFkd8NFha3C,1,42,9.327766666666667
486,486,7fWkgUsVLcwOs53oyctf8u,Enjoy It,plenka,6yjz9vY01vOQUcFIAEYVQ0,1,21,4.1071
487,487,6M8EMAnTPPnZN58u94iPzg,Halibo,"Billx, Dr. Peacock","0Ldjd0Z66CJ0rChWXx0jzB, 4RbUYWWjEBb4umwqakOEd3",2,55,4.76
488,488,2jXzCaWIqejmoKqH4Rw4SI,You Know - Original Mix,Space Motion,1k7iyyK6j5IJzF0cUMcaGY,1,2,5.2762
489,489,1oFLr7hchxTCxk45fKdIM9,Daje,"MOTVS, T78","11jBSslmTEkEGXxpFfy91F, 5FgLkieOqGXPn01dnbJp9Z",2,35,5.8645
490,490,2gR7Ub1gpVlt0DDgSUNoev,We Are Child Of Love - The Mekanism Remix,Mario Basanov,2fwn3zMuclydNxRzPZPCbB,1,30,6.431633333333333
491,491,77as2HCFVH1DDWPcrmGgCD,Абьюзер,Tesla Boy,0VSi6lAB9txdaW5VEmIx9b,1,4,4.153766666666667
492,492,2MMUGOqJXwSWEY9yGYl8D2,Slow Drip,De Lorra,5daHbk6DuuCUxXRoKWlf5f,1,44,4.475733333333333
493,493,5Oh9aBmSA5cjKEshOjq6Ww,Shifting Gears - Grotesque Remix,"Anturage, Alexey Union, Grotesque","60hGAZqZ60I2EhUi0f4j2N, 4bzppvW4geKqxLC5VYJn2G, 1qgm9fSb4hCM7fi4qRXyPM",3,33,6.7107
494,494,3kq4M7XbQ6c7yGzwE72VXM,The Antidote,"T78, Ballarak","5FgLkieOqGXPn01dnbJp9Z, 1tlScBqJkLMyYyJzRRBv51",2,44,7.253716666666667
495,495,4P6g27LvaQ4GIF8sxn2grB,Шум,Go_A,4kvCU3MzggM2piZCqvxj0x,1,50,3.9752
496,496,65kSgWVGY4JIWNLWnfEwbe,Grains,"Yotto, Cassian","5Dyfxq0ZrFjjeFBdSNxDbo, 1ChtRJ3f4rbv4vtz87i6CD",2,41,4.743633333333333
497,497,0vvR7ogspsWehDhpZPNhZF,Tuk Tuk (feat. ÄTNA),"Solomun, ÄTNA","5wJK4kQAkVGjqM9x46KQOC, 4ORnI4BzjKFbUply6fRvkX",2,51,4.230416666666667
498,498,53De5pp7L4umlJU7srhacZ,"Take Off, Baby! feat. Orlando - Original Mix","Ronald Christoph, Orlando","694Mu9TpePnihtyxVNHBW2, 4CFVwKkEV3fPV2hr6ISfPH",2,58,6.714033333333333
499,499,4BnEfx8hzRFongMDFOXj6t,Death Is No More,BLESSED MANE,4RsEAdLhbUy7j3zHWauPwF,1,53,2.308333333333333
500,500,5Oh9aBmSA5cjKEshOjq6Ww,Shifting Gears - Grotesque Remix,"Anturage, Alexey Union, Grotesque","60hGAZqZ60I2EhUi0f4j2N, 4bzppvW4geKqxLC5VYJn2G, 1qgm9fSb4hCM7fi4qRXyPM",3,33,6.7107
501,501,61HrkfJz8fanJoY8l30Ojz,Awake,"Santé, J.U.D.G.E","2MMQGv11auKaxIgY947hjE, 4y1eyk2JVkPas4YL2afxCu",2,18,6.201583333333334
502,502,5jRHfr4DXK8SteonU1uQjm,Hardcore,"T78, Dino Maggiorana","5FgLkieOqGXPn01dnbJp9Z, 5hikDvYlf4CbKVsf2Jon4N",2,46,7.5731166666666665
503,503,1dbtntf2KpYWrpVZvEdArL,Observer,Yotto,5Dyfxq0ZrFjjeFBdSNxDbo,1,32,4.09545
504,504,36IEMFl1RMyDIaSVeDZD4p,Stay,"Grum, Natalie Shay","3VEqFWRt47xQAZJMBF3duQ, 6pDapjUwN36LXMdYk0WKuQ",2,30,5.832883333333333
505,505,5EF376o9sxjYNHCycYjYYv,So Divine,Stanton Warriors,7GeAzBsalYANXTi1ReOm1R,1,18,3.8633333333333333
506,506,1c8gWhOPAThEAkl0AvouXa,падик,кис-кис,4jIvmo6hfAQ04NSOWPVVA3,1,34,2.5877333333333334
507,507,7AghTgZlhj5dyxm8D3czh6,32,Четыре Сыра,7zC1kmzlWj5EhiM3Rks7cX,1,7,2.9117333333333333
508,508,7qdR9I4qRTL8NwPcGECuCa,"Юра, мы всё проебали","Наконечный, Yorsh, ДМЦ","50zXSyc1rZpC4NnVlDLfRG, 2fCBXGD9kIT47ULI76t8NE, 5geDYlKMepgJIVEkvyKv9Y",3,34,2.916166666666667
509,509,0EpfkRYJe4fFmNHc37HaL3,Сердце,"1,5 кг отличного пюре",4Mv1DnpVlkjO6MbPU1TJ7R,1,19,2.05015
510,510,4R3DXuM4krrE4Gmli47zSf,Traces,Pig&Dan,04jj7dljPI0ixtNsz2pXWK,1,17,7.1612833333333334
511,511,2KcdC6s18rQ5sYmV85pAgm,Alaska,Joachim Pastor,6eNOjuJSfKkAvbiGW90AkZ,1,28,4.876133333333334
512,512,6sFG94XajeQ2H1E8on5uzY,Jungle Reprezentah - Ozma VIP,"Smoky D, Lowriderz","0Fw1LWBTC7Bz6beLIheEvl, 3dtwV22DQYTd9YY4CUrVh9",2,5,4.210566666666667
513,513,770zzJRmEN0sudaxuD7GkB,Fading,"ARTBAT, Dino Lenny","3BkRu2TGd2I1uBxZKddfg1, 7il6z1RANNDWYlYnIevd4L",2,45,8.131133333333333
514,514,69vacq3f64e3J7qCcl6euz,You Killed Me on the Moon,BLOW,39HLbTdg48gwqAIa1CA266,1,47,3.1666666666666665
515,515,37ki1Oa1mhoM26rtro5hfI,Flowers of Intelligence,Zenith,7nAVQVPYs1x4WsCobkBjX1,1,13,11.0
516,516,42e4LqRQ0W6jBVrtDenThj,To The Moon And Back,"Boris Brejcha, Ginger","6caPJFLv1wesmM7gwK1ACy, 5b0sKzG9NeO7OjbZJ61ZBN",2,46,8.0
517,517,3FuDvCWQLUPBUVHncvA5tn,Sphynx - Original Mix,Henry Saiz,1f5QPXLfjlzlG77lCkdl0W,1,18,8.1988
518,518,7bO61HTEZmpOk3GnFsC10I,Dreams - UMEK Version,"UMEK, Quench","5Hini2nQyoglzpdKe41cZt, 7KxmXTMMSMu1DIYA2G3CNZ",2,37,6.35305
519,519,4cgZ4ExHfxtVksSv4sYpju,В конце тоннеля,CWT,06GhEhJGOxXfSVFlyaN6Le,1,26,3.6736
520,520,63Z2F99J04KYcW9692njkT,Somebody Else,"Kings Of The Rollers, Lydia Plain","3OHnTiMsWYjSyj52aKmrBP, 2GqsdDatnAThpQYfuW0yYs",2,52,5.211416666666667
521,521,6RtG3KMXPfGajuN1m55TE3,Partystarter,Bakermat,3MyFDtqB80WZvbtCZRsekM,1,38,3.1033333333333335
522,522,5HWvFiXNE1FsmD4iPxiJd4,Leviathan,"Keeno, Polaris","6r54QO0889i9vqaeuruUSn, 5MOQAMudR22V5K5P9rDF32",2,12,5.835283333333333
523,523,4uZki1B2bPUDj0QiySWBNT,Wild Monk - Original Mix,Taras Bazeev,3tUuyM5RyjpHXGOJ2w83xA,1,0,6.083333333333333
524,524,6tzJ0hhZhr8phSyzAjPRvI,Back,Lowriderz,3dtwV22DQYTd9YY4CUrVh9,1,6,4.114283333333334
525,525,3TTsR15N3XY4G6z7F4eMwF,Hope - Parra For Cuva Remix,"Max Cooper, Parra for Cuva","0WSSKmoRbxqLf3MnXInQ2J, 238y1dKPtMeFEpX3Y6H1Vr",2,49,5.888366666666666
526,526,7CuXB3Dr61IvDFEWfqG3sE,More,"Jan Blomqvist, Elena Pitoulis","5wMlMjOLeJfS5DfxqGfm83, 0Zw91yH74OemLqD4rHn96K",2,59,3.61165
527,527,5FkHBxNOl2ajTrnAIUv8g7,Breathing - Boris Brejcha Remix,"Ben Böhmer, Nils Hoffmann, Malou, Boris Brejcha","5tDjiBYUsTqzd0RkTZxK7u, 6sOEMfvCfHQ9dhSWyamXVb, 5mU7ohKXRejACFS8eZIixp, 6caPJFLv1wesmM7gwK1ACy",4,38,3.83605
528,528,19Bbktz6XC3qmpYWJAFHHe,Stratus - Sub Focus & Wilkinson,"Sub Focus, Wilkinson","0QaSiI5TLA4N7mcsdxShDO, 6m8itYST9ADjBIYevXSb1r",2,33,4.112433333333334
529,529,06zUd8Ptk08X36hjnXU6MV,Kazikot,Elfenberg,3rVvL036o05Y34SPRsW63P,1,15,7.023133333333333
530,530,3xhw4ha3gvDYKIvwg3h75M,Missing Link,Uppermost,58UpHBCQ1Jj67DJsR7Qyqg,1,8,4.898633333333334
531,531,2eMZkfZwsQiEwX67b19dv1,Brood - Original,Taras Bazeev,3tUuyM5RyjpHXGOJ2w83xA,1,32,6.057283333333333
532,532,2ffxVAFXhtNbAq8DMGRcPn,Lo Que Siembras,Danay Suárez,2bMCqLC25iBaqp2gDYEgDT,1,18,3.5011
533,533,7jYNKmB6zPGv2d2avkzq49,Canon,OVERWERK,2f9PTWJfMMDTAFZcvHy1Z5,1,46,4.9713666666666665
534,534,2oBOOWhymAQ3aJxrHXcsxd,Rebonds,Elfenberg,3rVvL036o05Y34SPRsW63P,1,19,7.217966666666666
535,535,1VrZAeQzy6PL8rqWwJDnz2,‎temperature,maxime.,4jd8Wp3Os5tXFV0NYm1570,1,37,2.8443833333333335
536,536,2yqtv5ppqZwmykWLnO8U3z,Antiphony,Keeno,6r54QO0889i9vqaeuruUSn,1,20,3.8695833333333334
537,537,1MSHeJ5c6r19YUhBQf7tLW,Master Of Ceremony,"Smoky D, Lowriderz","0Fw1LWBTC7Bz6beLIheEvl, 3dtwV22DQYTd9YY4CUrVh9",2,12,3.3371333333333335
538,538,55kDJdv7pymmG4URJlVTYR,Tankwa Town,Oliver Koletzki,1WjBIvYAnZTkTh5UiZNwlR,1,51,7.558433333333333
539,539,6CAUPs8VBcraEAVyNflBO0,Старик,АрХангел,7Lkrx8ZHssF4eRu7lSHJxJ,1,16,3.066666666666667
540,540,7hpkkarsp93qMHXIsfEDmT,Оригами,"АрХангел, Белла","7Lkrx8ZHssF4eRu7lSHJxJ, 1zl7d2GmNgwlPCiX4tX6pm",2,44,3.2766166666666665
541,541,5kyYAwIFGSo7UotJXOuSJV,Winter,OVERWERK,2f9PTWJfMMDTAFZcvHy1Z5,1,37,7.321416666666667
542,542,10BSvFgbWA1KsJaLZJInyq,Higher,"GusGus, Vök","5sL9uDMwceYHPknnCLAAwJ, 7oDTyDfeA2JE2jUZztkBj8",2,43,3.926616666666667
543,543,6Bpw6sH6xEfZtOjmiBer6n,Ariel,"Spencer Brown, ALPHA 9","4L9PX6lwPWo2NeuXL9kyJK, 6ckI88Ggj8DPe0TNAAVkjn",2,4,4.110383333333333
544,544,2HoYoju3vgGLGRo2JWZaOY,2020,ДДТ,0YCqg8X5gx0MremW64Ud1h,1,25,5.0645
545,545,63WYGCb5GLhAXCEA6Nzvlu,Dark Forest,Miss Monique,29TpNOsTNYbLb6Xa10H0PR,1,40,7.25805
546,546,4bdMXcKvjt705kx05H7FSk,Get Up - Original Mix,"Stanton Warriors, Ruby Goe, Hollywood Holt","7GeAzBsalYANXTi1ReOm1R, 2gYXdg9llcn74PRHTjWSuF, 0VvXXDLfETyEkvsYmjXP54",3,34,4.433333333333334
547,547,5CdnchxvwLJUonYfcDbgB0,Time,Stanton Warriors,7GeAzBsalYANXTi1ReOm1R,1,31,4.125
548,548,50LAmQnMo3MrSHXHUmvgoU,My Block,Tortuga,0xGgZ1qD3iCb4bIHGwlMt0,1,3,4.557883333333334
549,549,1Xgg0bhjK57PJ6WLYOi3oY,Levo,Recondite,1doQgXssRfKnLx70adszbK,1,45,4.712433333333333
550,550,1rGnpPG0QHfqjDgM8cIf4A,Closer,"ARTBAT, WhoMadeWho","3BkRu2TGd2I1uBxZKddfg1, 50Lr1puweM1hFsF1LpIZLM",2,54,7.68
551,551,0gbhdt87LKppof9U3w1RXy,1993,Boogrov,1eyg9AJYXvQaXtHyi77WCK,1,6,4.440883333333334
552,552,1O5vurMupKgZ0V7UKewYAK,I See That You Know Your Judo Well,"Jones Meadow, They Dream By Day","3MK71khOrqZwGpyfYzwKXR, 0bcsH2FSusCuTAZ8aAgbJV",2,19,6.241916666666667
553,553,3nQPkePHredC24hsQBmlbj,Best of Me - Radio Edit,"ARTBAT, Sailor & I","3BkRu2TGd2I1uBxZKddfg1, 2RZbJDQz3gwJppZzfbuxTx",2,54,3.824
554,554,37jnYnyCyAIexhRE5wMr1y,Invincible - Remix,"Magic Sword, Waveshaper","6PzFRXjgGHQw6K4WeERMK1, 4N55TE3vFODMR4BX5B9fnM",2,23,4.71555
555,555,2zQPvxAQEY8npaxxp6hbd9,Apoca Lips - Anturage & Alexey Union Remix,"Laroz, Alexey Union, Anturage","37VopouYOyLqeH34jEZ7W9, 4bzppvW4geKqxLC5VYJn2G, 60hGAZqZ60I2EhUi0f4j2N",3,8,7.1864333333333335
556,556,3YS0kXvtd9TVSrI0RHKoTK,Alone,Goom Gum,6D36JCiONtO40ykvT5RBec,1,26,3.9206666666666665
557,557,0zE4Y1YhOGEVBjv83S3QOU,Alone - Extended Mix,Goom Gum,6D36JCiONtO40ykvT5RBec,1,26,8.583433333333334
558,558,6ObCdDPud0nJoLEZJeFj6p,Heartbreak,"Anturage, Alexey Union","60hGAZqZ60I2EhUi0f4j2N, 4bzppvW4geKqxLC5VYJn2G",2,8,7.5
559,559,3wdc5uaqzlG6BMINgk76io,Be Careful,"Tantrum Desire, Marianna Ray","7HBMCyflAmijk08T1si9wS, 0PyV4VBxPsxRmInWJWxqkm",2,40,4.789333333333333
560,560,49YNI7ydVS80PbTqRatN57,Сядь мне на лицо,"Anacondaz, кис-кис","2e7yDxnK4osy7nKhnqrOFM, 4jIvmo6hfAQ04NSOWPVVA3",2,38,3.8333333333333335
561,561,0bU7RBZ1tkm8XXZzDrdsMC,Need You Now - Adriatique Remix,"Howling, RY X, Frank Wiedemann, Adriatique","3WTWOrIS77vY3hkCFqTyIw, 2KjAo6wVc9d2WcxdxSArpV, 1gbnoyNZEf6K9HytIv1D94, 02DWGcShQivFepRvGJ7xhB",4,49,6.347716666666667
562,562,1Uj7bHHbOWocIXfDgHXKOB,You Need the Drugs (Westbam Cover),Розенбом Jr.,5cXvKyVVO0jPuPiaZ42NWw,1,7,2.0787333333333335
563,563,673Yit8at9JmZoxB8hvsSl,Beatbox Rocker - Original,Westbam/ML,0bIvvfPnM3YeHeORD57sAE,1,44,6.7181
564,564,1uepyVzf6NnZFbQetUwdNL,Infiniti,Pavane,4BM5DDwkkR9YpmntxHvNwQ,1,0,3.9414166666666666
565,565,1oG50Twle6lRhLHhPS10Om,Ice Ice,Ondamike,1rPfndZC65h8lRzqVjYRkR,1,1,4.125
566,566,2KsKDYGR15Vdms960IzhXx,In The Mix - Continuous DJ Mix 02,Allmoe,2rWRAcS0XBZiUcW6iWTZZj,1,0,64.35023333333334
567,567,3COuniT07kL55ebAUg1TFa,Through The Night - Club Mix,Drumsound & Bassline Smith,1f6TTocyaqNFvwD4xsrDTh,1,28,5.307533333333334
568,568,5Zpzt0byLqey0O8lI5DC1S,Light In The Distance,Fred V,0k3dnuEr9LghUE4jxS0PT4,1,24,3.7717666666666667
569,569,5ldwSUINO4jHqsURhIHJ2A,Afterlife,Camo & Krooked,2N8IPNZTiNo3nj4mreOlHU,1,19,3.066666666666667
570,570,127VLy68U5IdN4uhLh2KDt,Approaching Zero,"John B, Tiarum, Xenturion Prime","1ytr59gpK22MnyvrvOVCmD, 0Wt3JtBlYUVp8BnMsJK9gM, 1Q03S0dflAaDkxOe2ve3PG",3,7,3.951216666666667
571,571,12CGt4iDQJg6NczNRNr7Pb,Страшила,СiРОП,130HeDomFIHyXptbtyIvsY,1,1,4.004166666666666
572,572,2YPBWIPDOGG0GHJ0CGQHH3,Родина,СiРОП,130HeDomFIHyXptbtyIvsY,1,0,3.4758333333333336
573,573,7yswkokddaA2omwf2lbfOR,Бабочки,СiРОП,130HeDomFIHyXptbtyIvsY,1,0,3.4294
574,574,0hjlcyyV0q2NAlBGfgyZW8,Echoes of Mystery,Uppermost,58UpHBCQ1Jj67DJsR7Qyqg,1,17,3.8589333333333333
575,575,6h3BGsBoccnuDlsEukc2fj,Slowscope,Sidewalks and Skeletons,48nHO1cuTbpx4ELhChsxX1,1,8,3.687333333333333
576,576,7wAVCSMQa3WyFFhfGfPDNP,Bind - Rampa Remix,"Howling, Rampa, RY X, Frank Wiedemann","3WTWOrIS77vY3hkCFqTyIw, 08jywfUS0hp8XYlYs0cvz8, 2KjAo6wVc9d2WcxdxSArpV, 1gbnoyNZEf6K9HytIv1D94",4,46,6.308933333333333
577,577,1euszbbvkUzQzIhZUWFmXG,My Name Is Human,Highly Suspect,2pqd3HsfsvcBGtHvPOg6eg,1,64,4.312883333333334
578,578,1SNkdaR7nfAzAzB04GQ3z7,Virginia,"Sensi Affect, Summer Of Haze","3Euk7oBiNSGOnpUIjLzt9z, 5gfMeHMtCy7G8rmCexG7hb",2,10,3.5616
579,579,3zkOP1GkfgV84mRyUFElZz,Lovingly (ABGT291) - Meramek Remix,"Oliver Smith, Amy J Pryce, Meramek","2Npo4Cfm48M2uKlvxiXMic, 1Jz6RRji0V9bQAB5kSA3xq, 2XALBCYw0tn7Za6GUOqgKZ",3,8,3.6666666666666665
580,580,24YhVdJ9OsCrhxWccRAnGU,Nocturne,Sonic Elysium,7wh3oeTOkTNXYtJHnoBeQh,1,1,6.630683333333334
581,581,39a3pZgFKvTee1Z3DO8Boj,Hearts Wander,"MC Fava, Seba, Emily Harkness","3PRKQmdOhulKAS8mWWIQfj, 3ac1UBV3aHTPZ94T0PhfvS, 082l23rVBoFn146VLjg3Ms",3,38,6.23365
582,582,6OOpqkO4Jof4RWNr7cc5AF,Живи без остатка,"Noize MC, Monetochka","69v4ZOOomf1TNp59YYB1j7, 0yp6xP5xe1qarfugfTixOK",2,27,3.542483333333333
583,583,6bgANfk4jUD3IStbcJFeAk,Её виной,Max Korzh,5meD8C7oGK5yUEY2T7ZZ7W,1,45,6.11765
584,584,2iLpNVEPuISOCtefxfFYc5,Печаль,"Pornofilmy, BaseFace","47jBQjRmURjRn3XfLIaHvV, 3IkgSrw94Q6NT8ps0bXVpV",2,23,3.254383333333333
585,585,14QX1ckbDIhqetvu5VZ3cP,In This Shirt,The Irrepressibles,1v5bOzXbhrQ57qSvRwGA6s,1,71,5.585766666666666
586,586,0U7AyaPfu0EjCizzhMbQl2,Dark Noise,Jan Blomqvist,5wMlMjOLeJfS5DfxqGfm83,1,35,8.45435
587,587,3sk37yqAZSbXNd9OoTFflN,KUKUSHKA - Live,"NEKIY NIKO, защита животных","0Yu5YuYCSh2CwfTR8Dcour, 6gG3uH7LD2t2cjUoIwG9JN",2,1,4.3751
588,588,3W4jd0wllkOHCs8YaH7tDq,Lucky Ones,Luttrell,4EOyJnoiiOJ4vuNhSBArB2,1,9,5.016666666666667
589,589,4AYZu6Uym0B7t3RqmAGocR,SF to Berlin,"Spencer Brown, Ben Böhmer","4L9PX6lwPWo2NeuXL9kyJK, 5tDjiBYUsTqzd0RkTZxK7u",2,30,6.218883333333333
590,590,0bHLuXhaQbyZgIZWoBtV6p,Life On The Shore - Wynnwood & Hausman Remix,"Marsh, Katherine Amy, Hausman, Wynnwood","1eucLGnPT27tdEh6MU29wp, 394LXNm2rl716xNJpnZBb0, 1jD9rZnKHp1tqnYMxSxkiQ, 5SD3UXASMH77lwNBo2lqj6",4,21,6.833333333333333
591,591,2iiqfEqS9bEOh7IPw8S6b2,I Am The Messenger,UMEK,5Hini2nQyoglzpdKe41cZt,1,11,6.205066666666666
592,592,0vSfLpj0OpJL5JeHpRMVMp,Universal Theory,Luttrell,4EOyJnoiiOJ4vuNhSBArB2,1,17,6.75805
593,593,4KgpNzJBV2pWM1JWdikiDo,Out Of Me,Luttrell,4EOyJnoiiOJ4vuNhSBArB2,1,28,5.165333333333334
594,594,4rERaNiKlILD603GJvdEvm,Cappadocia,"Ben Böhmer, Romain Garcia","5tDjiBYUsTqzd0RkTZxK7u, 7iCW4xyVOIklzZ2qc7pS5h",2,58,4.70105
595,595,1wXdDoQd8iubu7cx0xfkod,Vice City,"Linius, Kordas","1uhl1XFRNVY8fkPg0tDRMh, 5INSKpcDpSbntKDXkJmoff",2,36,2.9391166666666666
596,596,7wCmS9TTVUcIhRalDYFgPy,Where Is My Mind? - Remastered,Pixies,6zvul52xwTWzilBZl6BUbT,1,77,3.9162166666666667
597,597,0j2T0R9dR9qdJYsB7ciXhf,Stronger,Kanye West,5K4W6rqBFWDnAN6FQUkS6x,1,81,5.197766666666666
598,598,1C1qCaSl0KGbDpJkQ9mTS5,Oh My God,Sevdaliza,5MraexJKZDrQYzS98kNwie,1,50,3.2444333333333333
599,599,3rfnEmyuHHXtPRfEgTs484,Get Down Saturday Night - Extended Radio Version - Remastered,Oliver Cheatham,25MNkA39C5jjxApUl812ic,1,46,6.116666666666666
600,600,13soU9kjfnEQKkL0RBWXrT,We Are Planets - Oliver Koletzki Remix,Fran,2gct3VkeQT2IuGNFNJVj1J,1,27,6.4096
601,601,4oWDaJpusSH1lqIQQkEHsS,Father Ocean - Ben Böhmer Remix Edit,"Monolink, Ben Böhmer","2I4hRNCYkPKJQlkoEZKjYx, 5tDjiBYUsTqzd0RkTZxK7u",2,62,5.311233333333333
602,602,7etSfRZohuSCRMR7OdvY9q,Lightweight - Break Remix,"Total Science, Break","20X39VOcF5zEpkOx6WrXlY, 7FtCGMC0pcHPlrZWmYe9XM",2,25,5.6
603,603,0wbCKM0Q44dgBShpNqqiPM,Ритуал (feat. SALUKI & Nick Rouze),"CREAM SODA, SALUKI, Nick Rouze","0QTO0QZDjoyXxRtIgAU4GY, 07tFgedhta5b5WaF0Yj4bH, 6v709YcVpmYcSAwdynuGLY",3,24,4.433333333333334
604,604,0VjIjW4GlUZAMYd2vXMi3b,Blinding Lights,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,1,90,3.334
605,605,5GCarc6IOkTIMGEVQ2YOQ4,Are You All Good?,breathe.,6XrEYPg6rrQMV4GKabTxbE,1,53,3.1995666666666667
606,606,2jA9VTQxOGk4Ia7XlT4ira,Enigma,Glowal,4XCU9tk7hogxz1SRTvVXLJ,1,8,7.3604666666666665
607,607,4AFpvq7RIoky0hxjn1fKoO,Black Water,Apparat,40Ojab0UtVQFjA76qXr8Ot,1,43,4.716216666666667
608,608,2BJI8RyfQQaV84HuDiwvI6,DAWAN,Apparat,40Ojab0UtVQFjA76qXr8Ot,1,41,4.547983333333334
609,609,78WXbs2VMEGYXoGPyokKXZ,Nices Wölkchen,"DJ Koze, Apparat","1kR99O4MgSTasyeJh8UFCg, 40Ojab0UtVQFjA76qXr8Ot",2,39,5.5182166666666665
610,610,27edMwfXzNhl62W43hbqIf,JDM,Free Flow Flava,7BvLgunXTcIAkE1uWNbbwQ,1,47,2.30995
611,611,7CuXB3Dr61IvDFEWfqG3sE,More,"Jan Blomqvist, Elena Pitoulis","5wMlMjOLeJfS5DfxqGfm83, 0Zw91yH74OemLqD4rHn96K",2,59,3.61165
612,612,6DuTXPpowLA1vk8fzqaLtB,Nothing Around Us,"Mathame, Lyke","6QSwQEz8CDMg8Rqk8dEkxS, 3lc4xDLsQnWnjhntJfykpF",2,51,5.76
613,613,5ZZO3xeGlJ3rtDc8wgrlAk,что для тебя красота,maslo chernogo tmina,5uWf1mtOs32yQNfD0VcwZy,1,49,1.9206333333333334
614,614,3i8UbOBUcSeovuDQpvjp2o,умереть в другой день,maslo chernogo tmina,5uWf1mtOs32yQNfD0VcwZy,1,24,4.533533333333334
615,615,7ISs1gu9AEBMjDoTBB3hI6,Dă Cu Arcu',"Subcarpaţi, Madalina Paval","0i0rwrrIFDx2i2bI23GwVG, 2msZitCY0kf2L25AZFpEt6",2,30,3.2875
616,616,3Prt3S5X7nsEKv2VARtKrv,Birthday Card,"Chet Faker, Marcus Marr","6UcJxoeHWWWyT5HZP064om, 6l5dAUNRhHnRSPPmRJSKQr",2,44,7.7716666666666665
617,617,0Sv2MjxngHHtFrlJUDrWPP,Green & Colors Like It - Dragon Suplex Remix,"Kyrill & Redford, David Read, Dragon Suplex","0f5EJHjvS8LiVLYYZwKa80, 0etlm5If3xm7D7oPGEVNmB, 02fumhUvM9Qh0cE0oGnXgi",3,7,6.678166666666667
618,618,4kGJhEhdNeWD6aFix6gTkd,Scarecrow,"Be Svendsen, AYAWAKE","4BaLB5aiExO29BEGVUisru, 6q3W9kTktti93nDItAx8XH",2,40,3.4415833333333334
619,619,50pCpkeLlyo6xazGaoprT4,Sugarfree,M()RE,0T31EXu7rPEtnCJYY15GKo,1,30,3.3474
620,620,5ci6lIpgGiitVVfM0Z6gUu,Black Vapor,"Chali 2na, Krafty Kuts","1ZJlXFkFDBsjSuYyjVcMkk, 6Ebt7JHILWJCE7aR7JLFB2",2,26,2.9263
621,621,72vR5TqxA6GcL1kYPRDWIz,"Different Kinda Cold feat. Bdice, Def3","K+Lab, Bdice, Def3","3y7GPPMrPAZKg9BlCO8cFA, 3sAGUwsdMRzAcFrdqgsROF, 6kqN8RoL2VpRM8EgGwHiHG",3,22,4.137183333333334
622,622,1dYBotXXbTbkU3fOSmZcIE,Rave - Grotesque Remix,"Spencer Tarring, MC Creed","0RZuAvECZuiK1PZ5HMIvcv, 6abMSOfq8xfhJXV9WRblCd",2,5,5.7196
623,623,73St49IdOQyBTgSH9gfUiy,Ashes,Kidnap,3PvqCbhNlq96JXxPszCMZT,1,22,4.852666666666667
624,624,5XHGCcNfQfo5sks9Gx8MpZ,The Jungle Issue - Original Mix,Anton Kuertz,2ioOAZync1kfPiuy5DhKOu,1,20,8.3701
625,625,2i8IxRvQyI0kwsXTqLK8QL,Antenna,Glowal,4XCU9tk7hogxz1SRTvVXLJ,1,4,8.408283333333333
626,626,53ElE1J1DwuwVxpINXYJpb,"Gamesofluck - from Hansa Studios, Berlin",Parcels,3oKRxpszQKUjjaHz388fVA,1,44,3.6368
627,627,1e7O30fAWd9UdaN3ucoap4,Night Queen,Glowal,4XCU9tk7hogxz1SRTvVXLJ,1,17,6.354583333333333
628,628,78jIj6Ph2364zg1ZVIvbIN,Howling - Âme Remix,"Howling, Âme, RY X, Frank Wiedemann","3WTWOrIS77vY3hkCFqTyIw, 5muFO8VqYRCRW13EkvX564, 2KjAo6wVc9d2WcxdxSArpV, 1gbnoyNZEf6K9HytIv1D94",4,55,8.087
