,index,track_id,name,artists_names,artists_ids,artists_count,popularity,duration,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
455,453,3PLumtQSemCn1ZdWhUTB1y,Дзэн и искусство ухода за АК-47,2H Company,43L8LbXMoCPOD7BvHYfrEt,1,19,5.034,0.455,0.807,3,-6.714,0,0.113,0.242,0.434,0.125,0.631,79.73,audio_features,3PLumtQSemCn1ZdWhUTB1y,spotify:track:3PLumtQSemCn1ZdWhUTB1y,https://api.spotify.com/v1/tracks/3PLumtQSemCn1ZdWhUTB1y,https://api.spotify.com/v1/audio-analysis/3PLumtQSemCn1ZdWhUTB1y,302040,4
456,454,3yJ4z5lESekHZ1UDFSHvrD,Messier 87,K-Effect,5YGGJYw7bkFNf47ALxcWAV,1,0,8.083333333333334,0.624,0.853,9,-8.048,1,0.0367,0.161,0.78,0.091,0.182,108.002,audio_features,3yJ4z5lESekHZ1UDFSHvrD,spotify:track:3yJ4z5lESekHZ1UDFSHvrD,https://api.spotify.com/v1/tracks/3yJ4z5lESekHZ1UDFSHvrD,https://api.spotify.com/v1/audio-analysis/3yJ4z5lESekHZ1UDFSHvrD,485000,4
457,455,6VuTo8cScrO5rFuLlVEkoJ,What Do You Feel?,Luttrell,4EOyJnoiiOJ4vuNhSBArB2,1,19,4.548383333333334,0.52,0.852,5,-9.025,1,0.0398,0.000174,0.604,0.126,0.323,123.976,audio_features,6VuTo8cScrO5rFuLlVEkoJ,spotify:track:6VuTo8cScrO5rFuLlVEkoJ,https://api.spotify.com/v1/tracks/6VuTo8cScrO5rFuLlVEkoJ,https://api.spotify.com/v1/audio-analysis/6VuTo8cScrO5rFuLlVEkoJ,272903,4
458,456,2hBzP8r2QkRuyzV6dwgDq9,Bullit,Watermät,4a9sClW4YpYQE5jUMAWx5W,1,41,7.122333333333334,0.763,0.46,0,-6.032,1,0.104,0.0679,0.642,0.108,0.268,121.971,audio_features,2hBzP8r2QkRuyzV6dwgDq9,spotify:track:2hBzP8r2QkRuyzV6dwgDq9,https://api.spotify.com/v1/tracks/2hBzP8r2QkRuyzV6dwgDq9,https://api.spotify.com/v1/audio-analysis/2hBzP8r2QkRuyzV6dwgDq9,427340,4
459,457,41xEn8KJYoWAOEtOsPBZFq,We're All We Need - Spada Remix,"Above & Beyond, Zoë Johnston","10gzBoINW3cLJfZUka8Zoe, 3dWyWwLvZWsWtXZHhmAiFL",2,14,6.998033333333334,0.663,0.665,3,-8.765,1,0.0737,0.0181,0.143,0.103,0.414,123.984,audio_features,41xEn8KJYoWAOEtOsPBZFq,spotify:track:41xEn8KJYoWAOEtOsPBZFq,https://api.spotify.com/v1/tracks/41xEn8KJYoWAOEtOsPBZFq,https://api.spotify.com/v1/audio-analysis/41xEn8KJYoWAOEtOsPBZFq,419882,4
460,458,5e2FecznnlYAzURFbDIaW6,How Dare You - Der Wanderer Remix,Steaming Satellites,245cfTGLRjFApGjsOe1hLL,1,13,6.867783333333334,0.734,0.522,7,-8.962,1,0.0654,0.0887,0.459,0.121,0.545,123.01,audio_features,5e2FecznnlYAzURFbDIaW6,spotify:track:5e2FecznnlYAzURFbDIaW6,https://api.spotify.com/v1/tracks/5e2FecznnlYAzURFbDIaW6,https://api.spotify.com/v1/audio-analysis/5e2FecznnlYAzURFbDIaW6,412068,4
461,459,61BboGm6wjo711TAqW7PKX,North - Nick Devon Remix,"Dahu, Nick Devon","2O4zaefOvhGmYHo70MBj4P, 1tf23w0XfVu28n9arb8wX4",2,0,6.941983333333333,0.754,0.583,8,-8.411,1,0.0456,0.00397,0.906,0.111,0.429,122.005,audio_features,61BboGm6wjo711TAqW7PKX,spotify:track:61BboGm6wjo711TAqW7PKX,https://api.spotify.com/v1/tracks/61BboGm6wjo711TAqW7PKX,https://api.spotify.com/v1/audio-analysis/61BboGm6wjo711TAqW7PKX,416520,4
462,460,549RRipFNfvX48cPnr2pzI,Good Times - Matvey Emerson Remix,"Kasúal, Rasmus Juul","0lb2rTnraDJ3LydN6nvW89, 0RH291ZksP9Xbs7Rot1EvS",2,1,6.5,0.816,0.84,6,-7.912,0,0.281,0.0861,0.709,0.123,0.467,120.018,audio_features,549RRipFNfvX48cPnr2pzI,spotify:track:549RRipFNfvX48cPnr2pzI,https://api.spotify.com/v1/tracks/549RRipFNfvX48cPnr2pzI,https://api.spotify.com/v1/audio-analysis/549RRipFNfvX48cPnr2pzI,390000,4
463,461,4LxXd2FZmOrH7BXVdPReCM,Caillou,Solee,0r0m8up7CjS8TJodH2HX7C,1,20,9.771266666666667,0.699,0.417,10,-12.006,0,0.0403,0.00126,0.893,0.107,0.113,124.011,audio_features,4LxXd2FZmOrH7BXVdPReCM,spotify:track:4LxXd2FZmOrH7BXVdPReCM,https://api.spotify.com/v1/tracks/4LxXd2FZmOrH7BXVdPReCM,https://api.spotify.com/v1/audio-analysis/4LxXd2FZmOrH7BXVdPReCM,586276,4
464,462,3mHNE5TYTHnnx4A1IihrHs,Turbine,Misanthrop,1ZScOzf2oq1jmPpY2Veuyu,1,29,3.5893,0.565,0.924,8,-1.391,1,0.0683,0.00157,0.7,0.142,0.0355,172.132,audio_features,3mHNE5TYTHnnx4A1IihrHs,spotify:track:3mHNE5TYTHnnx4A1IihrHs,https://api.spotify.com/v1/tracks/3mHNE5TYTHnnx4A1IihrHs,https://api.spotify.com/v1/audio-analysis/3mHNE5TYTHnnx4A1IihrHs,215358,4
465,463,0tM2VCddDezx11vViW0Uap,Sinking VIP,Enei,6X3QjCYg5HcTwO5FPVQj0J,1,36,5.75665,0.567,0.843,8,-2.338,1,0.203,0.00161,0.757,0.105,0.211,174.008,audio_features,0tM2VCddDezx11vViW0Uap,spotify:track:0tM2VCddDezx11vViW0Uap,https://api.spotify.com/v1/tracks/0tM2VCddDezx11vViW0Uap,https://api.spotify.com/v1/audio-analysis/0tM2VCddDezx11vViW0Uap,345399,4
466,464,3hejcbw3Bvjux6vFy7jWb6,Come Back,"Grinder, Smoky D","2gukIciTd2qucMSGx6gSy6, 0Fw1LWBTC7Bz6beLIheEvl",2,2,4.60465,0.6,0.962,0,-1.309,1,0.0441,0.00152,0.000767,0.69,0.428,172.005,audio_features,3hejcbw3Bvjux6vFy7jWb6,spotify:track:3hejcbw3Bvjux6vFy7jWb6,https://api.spotify.com/v1/tracks/3hejcbw3Bvjux6vFy7jWb6,https://api.spotify.com/v1/audio-analysis/3hejcbw3Bvjux6vFy7jWb6,276279,4
467,465,1pWDz4Ow1TARO9qXR5cmiW,Alien,Lowriderz,6r2jFoPfqDkcIFa0WlQTg6,1,42,4.108333333333333,0.519,0.945,10,-3.528,0,0.0797,0.128,0.00201,0.105,0.396,159.959,audio_features,1pWDz4Ow1TARO9qXR5cmiW,spotify:track:1pWDz4Ow1TARO9qXR5cmiW,https://api.spotify.com/v1/tracks/1pWDz4Ow1TARO9qXR5cmiW,https://api.spotify.com/v1/audio-analysis/1pWDz4Ow1TARO9qXR5cmiW,246500,4
468,466,17jDZ1t8t10QzqBiTH7HPO,Planet Rock - Swordfish Mix,"Paul Oakenfold, Afrika Bambaataa, Afrika Bambaataa & The Soulsonic Force","5MO2kbaGGA2a8kL4c9qqHq, 7cg61q8kK8jlFi8TKKw70p, 4J8cVSLFJ4T4ReYLtehLj0",3,27,7.788216666666667,0.628,0.865,7,-7.79,1,0.0416,0.000148,0.292,0.199,0.447,126.809,audio_features,17jDZ1t8t10QzqBiTH7HPO,spotify:track:17jDZ1t8t10QzqBiTH7HPO,https://api.spotify.com/v1/tracks/17jDZ1t8t10QzqBiTH7HPO,https://api.spotify.com/v1/audio-analysis/17jDZ1t8t10QzqBiTH7HPO,467293,4
469,467,6JphoeUreYwBshDD32mguA,Tanjiro,"roseboi, Save Haku","0CxPpuwJOVsx0lf7nfr54B, 2K30tfm9DyDVeW7n3eXGza",2,34,2.8529833333333334,0.546,0.89,9,-4.33,1,0.0364,0.00176,0.0839,0.108,0.248,79.999,audio_features,6JphoeUreYwBshDD32mguA,spotify:track:6JphoeUreYwBshDD32mguA,https://api.spotify.com/v1/tracks/6JphoeUreYwBshDD32mguA,https://api.spotify.com/v1/audio-analysis/6JphoeUreYwBshDD32mguA,171180,4
470,468,3qqMpuX84WcDFSMFnIGweh,Karui,"roseboi, sprnova","0CxPpuwJOVsx0lf7nfr54B, 5AA1Gttv4r0eEkRFrwifJ3",2,17,2.5286333333333335,0.736,0.502,1,-10.894,1,0.0584,0.0444,0.731,0.0919,0.315,139.982,audio_features,3qqMpuX84WcDFSMFnIGweh,spotify:track:3qqMpuX84WcDFSMFnIGweh,https://api.spotify.com/v1/tracks/3qqMpuX84WcDFSMFnIGweh,https://api.spotify.com/v1/audio-analysis/3qqMpuX84WcDFSMFnIGweh,151719,4
471,469,6y86tCvX3EGqZL3SMWMtiH,Nia,roseboi,0CxPpuwJOVsx0lf7nfr54B,1,45,3.5267666666666666,0.578,0.516,8,-9.365,0,0.0534,0.329,0.0951,0.0845,0.165,115.045,audio_features,6y86tCvX3EGqZL3SMWMtiH,spotify:track:6y86tCvX3EGqZL3SMWMtiH,https://api.spotify.com/v1/tracks/6y86tCvX3EGqZL3SMWMtiH,https://api.spotify.com/v1/audio-analysis/6y86tCvX3EGqZL3SMWMtiH,211606,4
472,470,1kxialIqTQhJxuyXju7McL,Shadow Talk,Marcellus (UK),2olv8m3Anotn9W5UZJkJCi,1,2,6.032966666666667,0.804,0.941,3,-6.209,0,0.0628,0.000983,0.678,0.532,0.683,123.999,audio_features,1kxialIqTQhJxuyXju7McL,spotify:track:1kxialIqTQhJxuyXju7McL,https://api.spotify.com/v1/tracks/1kxialIqTQhJxuyXju7McL,https://api.spotify.com/v1/audio-analysis/1kxialIqTQhJxuyXju7McL,361978,4
473,471,3ZLEUfmx3i8zWyE95fJfhK,Жить достойно,"Basta, Smoky Mo","7as5DY4Rz9jac9tgoTrj9H, 6frycbKPhXIybi6TFfum60",2,20,4.9145666666666665,0.717,0.764,4,-4.199,0,0.299,0.691,0.0,0.102,0.623,84.848,audio_features,3ZLEUfmx3i8zWyE95fJfhK,spotify:track:3ZLEUfmx3i8zWyE95fJfhK,https://api.spotify.com/v1/tracks/3ZLEUfmx3i8zWyE95fJfhK,https://api.spotify.com/v1/audio-analysis/3ZLEUfmx3i8zWyE95fJfhK,294875,4
474,472,0ZaRD1u6e5YMEut3JkPkEt,Until We Die,"Summer Of Haze, Beneath My Shade","5gfMeHMtCy7G8rmCexG7hb, 7aADBYuRxT4V57iwqzUiPP",2,31,2.71175,0.678,0.67,9,-6.384,0,0.0578,0.0623,0.00601,0.327,0.264,122.027,audio_features,0ZaRD1u6e5YMEut3JkPkEt,spotify:track:0ZaRD1u6e5YMEut3JkPkEt,https://api.spotify.com/v1/tracks/0ZaRD1u6e5YMEut3JkPkEt,https://api.spotify.com/v1/audio-analysis/0ZaRD1u6e5YMEut3JkPkEt,162705,4
475,473,326r3WEju0rRYi6iLcpq0R,Lava Run,Gydra,4eujb0S8BP4Oy9suTA04mE,1,45,3.67815,0.564,0.992,7,-1.008,1,0.153,0.000608,0.821,0.322,0.0365,174.047,audio_features,326r3WEju0rRYi6iLcpq0R,spotify:track:326r3WEju0rRYi6iLcpq0R,https://api.spotify.com/v1/tracks/326r3WEju0rRYi6iLcpq0R,https://api.spotify.com/v1/audio-analysis/326r3WEju0rRYi6iLcpq0R,220690,4
476,474,6H2XrsLtIqFia8IdiBoX0M,I Had This Thing,"Röyksopp, Jamie Irrepressible","5nPOO9iTcrs9k6yFffPxjH, 1kq2ZvBA7AX9mdZTk9SkpU",2,45,5.808583333333333,0.608,0.811,7,-9.101,0,0.0435,0.00722,0.693,0.109,0.254,124.024,audio_features,6H2XrsLtIqFia8IdiBoX0M,spotify:track:6H2XrsLtIqFia8IdiBoX0M,https://api.spotify.com/v1/tracks/6H2XrsLtIqFia8IdiBoX0M,https://api.spotify.com/v1/audio-analysis/6H2XrsLtIqFia8IdiBoX0M,348516,4
477,475,2eiazrw7Z16JcmmsRfQbUJ,Madara,roseboi,0CxPpuwJOVsx0lf7nfr54B,1,60,2.5796166666666664,0.395,0.734,2,-4.621,1,0.0663,0.0144,0.0189,0.28,0.21,89.855,audio_features,2eiazrw7Z16JcmmsRfQbUJ,spotify:track:2eiazrw7Z16JcmmsRfQbUJ,https://api.spotify.com/v1/tracks/2eiazrw7Z16JcmmsRfQbUJ,https://api.spotify.com/v1/audio-analysis/2eiazrw7Z16JcmmsRfQbUJ,154778,4
478,476,48mtE87RuL4eMnboCiXROX,Home Call,The Toxic Avenger,5zExRf0VQCl3GO4Jrj8r0s,1,41,3.8178666666666667,0.454,0.689,9,-8.02,0,0.0362,0.0247,0.0417,0.256,0.0964,88.058,audio_features,48mtE87RuL4eMnboCiXROX,spotify:track:48mtE87RuL4eMnboCiXROX,https://api.spotify.com/v1/tracks/48mtE87RuL4eMnboCiXROX,https://api.spotify.com/v1/audio-analysis/48mtE87RuL4eMnboCiXROX,229072,4
479,477,5KpGxHDQ4VRtYEUBJDjBjf,Arabian Raves,Ed Cox,5sJBSH1OkwBwvWTVsLuyqn,1,8,2.7364333333333333,0.546,0.994,11,-6.546,1,0.0943,0.187,0.898,0.271,0.933,177.031,audio_features,5KpGxHDQ4VRtYEUBJDjBjf,spotify:track:5KpGxHDQ4VRtYEUBJDjBjf,https://api.spotify.com/v1/tracks/5KpGxHDQ4VRtYEUBJDjBjf,https://api.spotify.com/v1/audio-analysis/5KpGxHDQ4VRtYEUBJDjBjf,164186,4
480,478,6w5ZzNX84SzG5ob8tm4Ozq,Castor,Daft Punk,4tZwfgrHOc3mvqYlEYSvVi,1,41,2.3084333333333333,0.451,0.823,2,-10.739,1,0.0399,0.0592,0.89,0.202,0.325,116.986,audio_features,6w5ZzNX84SzG5ob8tm4Ozq,spotify:track:6w5ZzNX84SzG5ob8tm4Ozq,https://api.spotify.com/v1/tracks/6w5ZzNX84SzG5ob8tm4Ozq,https://api.spotify.com/v1/audio-analysis/6w5ZzNX84SzG5ob8tm4Ozq,138507,4
481,479,2KBs1yiVOsItVtMyZWqSBh,Nezquik,T78,5FgLkieOqGXPn01dnbJp9Z,1,29,5.7956,0.76,0.941,7,-4.66,1,0.326,0.00279,0.0846,0.116,0.338,128.004,audio_features,2KBs1yiVOsItVtMyZWqSBh,spotify:track:2KBs1yiVOsItVtMyZWqSBh,https://api.spotify.com/v1/tracks/2KBs1yiVOsItVtMyZWqSBh,https://api.spotify.com/v1/audio-analysis/2KBs1yiVOsItVtMyZWqSBh,347736,4
482,480,2GuYrspkjIr5AKMm7sdUX6,Картон Петербурга - Scream in a Jungle Version by 3'0'3 Project,"Неба жители, 3'0'3 Project","2rfBQIESQIvwqdW4q2poIz, 4zjcC8ljp8uV3hjoEuzZK8",2,6,7.959933333333334,0.485,0.963,5,-6.616,1,0.177,0.168,0.594,0.342,0.307,176.925,audio_features,2GuYrspkjIr5AKMm7sdUX6,spotify:track:2GuYrspkjIr5AKMm7sdUX6,https://api.spotify.com/v1/tracks/2GuYrspkjIr5AKMm7sdUX6,https://api.spotify.com/v1/audio-analysis/2GuYrspkjIr5AKMm7sdUX6,477597,4
483,481,3FjrPIo2CGtyNI9yfzU5md,Hypercolour - ARTBAT Remix,"CamelPhat, Yannis, ARTBAT","240wlM8vDrf6S4zCyzGj2W, 6CFQDzNLNcuK5lVZ766Yxt, 3BkRu2TGd2I1uBxZKddfg1",3,49,8.516116666666667,0.572,0.63,6,-11.4,0,0.0423,0.00604,0.577,0.131,0.0361,124.011,audio_features,3FjrPIo2CGtyNI9yfzU5md,spotify:track:3FjrPIo2CGtyNI9yfzU5md,https://api.spotify.com/v1/tracks/3FjrPIo2CGtyNI9yfzU5md,https://api.spotify.com/v1/audio-analysis/3FjrPIo2CGtyNI9yfzU5md,510968,3
484,482,15YDOJE5zq5WSUqRnLiRQT,Aerator,Ann Clue,5fasubnSIOTRYlIZA17ong,1,30,7.424,0.807,0.761,10,-11.269,0,0.0535,0.00755,0.873,0.0968,0.1,125.009,audio_features,15YDOJE5zq5WSUqRnLiRQT,spotify:track:15YDOJE5zq5WSUqRnLiRQT,https://api.spotify.com/v1/tracks/15YDOJE5zq5WSUqRnLiRQT,https://api.spotify.com/v1/audio-analysis/15YDOJE5zq5WSUqRnLiRQT,445440,4
485,483,6hQOa6tWzcvkevUuhrpmL6,Angel - Radio Edit,Massive Attack,6FXMGgJwohJLUSr5nVlf9X,1,14,5.41555,0.683,0.306,7,-12.38,1,0.0273,0.0268,0.861,0.0799,0.0573,107.346,audio_features,6hQOa6tWzcvkevUuhrpmL6,spotify:track:6hQOa6tWzcvkevUuhrpmL6,https://api.spotify.com/v1/tracks/6hQOa6tWzcvkevUuhrpmL6,https://api.spotify.com/v1/audio-analysis/6hQOa6tWzcvkevUuhrpmL6,324933,4
486,484,6MiVIH3fQlmz44jGx2DXn4,Love Is a Bitch,Two Feet,5sWHDYs0csV6RS48xBl0tH,1,75,3.0244333333333335,0.532,0.178,9,-9.754,0,0.0541,0.614,0.14,0.0985,0.103,149.879,audio_features,6MiVIH3fQlmz44jGx2DXn4,spotify:track:6MiVIH3fQlmz44jGx2DXn4,https://api.spotify.com/v1/tracks/6MiVIH3fQlmz44jGx2DXn4,https://api.spotify.com/v1/audio-analysis/6MiVIH3fQlmz44jGx2DXn4,181467,3
487,485,40zFqIRLUYUXTTcLtWj5BM,Kore,Dusty Kid,6JGLndnzrQrIFkd8NFha3C,1,43,9.327766666666667,0.802,0.457,7,-10.348,1,0.0831,0.0148,0.875,0.104,0.0614,127.001,audio_features,40zFqIRLUYUXTTcLtWj5BM,spotify:track:40zFqIRLUYUXTTcLtWj5BM,https://api.spotify.com/v1/tracks/40zFqIRLUYUXTTcLtWj5BM,https://api.spotify.com/v1/audio-analysis/40zFqIRLUYUXTTcLtWj5BM,559667,4
488,486,7fWkgUsVLcwOs53oyctf8u,Enjoy It,plenka,6yjz9vY01vOQUcFIAEYVQ0,1,22,4.1071,0.595,0.615,9,-4.632,0,0.04,0.0852,0.0,0.0493,0.0662,110.041,audio_features,7fWkgUsVLcwOs53oyctf8u,spotify:track:7fWkgUsVLcwOs53oyctf8u,https://api.spotify.com/v1/tracks/7fWkgUsVLcwOs53oyctf8u,https://api.spotify.com/v1/audio-analysis/7fWkgUsVLcwOs53oyctf8u,246426,4
489,487,6M8EMAnTPPnZN58u94iPzg,Halibo,"Billx, Dr. Peacock","0Ldjd0Z66CJ0rChWXx0jzB, 4RbUYWWjEBb4umwqakOEd3",2,56,4.76,0.572,0.985,0,-1.861,1,0.153,0.0839,0.593,0.109,0.0577,100.003,audio_features,6M8EMAnTPPnZN58u94iPzg,spotify:track:6M8EMAnTPPnZN58u94iPzg,https://api.spotify.com/v1/tracks/6M8EMAnTPPnZN58u94iPzg,https://api.spotify.com/v1/audio-analysis/6M8EMAnTPPnZN58u94iPzg,285600,4
490,488,2jXzCaWIqejmoKqH4Rw4SI,You Know - Original Mix,Space Motion,1k7iyyK6j5IJzF0cUMcaGY,1,2,5.2762,0.804,0.731,10,-6.761,0,0.0374,0.0525,0.463,0.115,0.517,124.016,audio_features,2jXzCaWIqejmoKqH4Rw4SI,spotify:track:2jXzCaWIqejmoKqH4Rw4SI,https://api.spotify.com/v1/tracks/2jXzCaWIqejmoKqH4Rw4SI,https://api.spotify.com/v1/audio-analysis/2jXzCaWIqejmoKqH4Rw4SI,316573,4
491,489,1oFLr7hchxTCxk45fKdIM9,Daje,"MOTVS, T78","11jBSslmTEkEGXxpFfy91F, 5FgLkieOqGXPn01dnbJp9Z",2,36,5.8645,0.68,0.953,2,-3.003,1,0.051,0.00083,0.855,0.117,0.249,131.023,audio_features,1oFLr7hchxTCxk45fKdIM9,spotify:track:1oFLr7hchxTCxk45fKdIM9,https://api.spotify.com/v1/tracks/1oFLr7hchxTCxk45fKdIM9,https://api.spotify.com/v1/audio-analysis/1oFLr7hchxTCxk45fKdIM9,351870,4
492,490,2gR7Ub1gpVlt0DDgSUNoev,We Are Child Of Love - The Mekanism Remix,Mario Basanov,2fwn3zMuclydNxRzPZPCbB,1,30,6.431633333333333,0.866,0.459,9,-9.136,1,0.122,0.326,0.666,0.0909,0.642,119.988,audio_features,2gR7Ub1gpVlt0DDgSUNoev,spotify:track:2gR7Ub1gpVlt0DDgSUNoev,https://api.spotify.com/v1/tracks/2gR7Ub1gpVlt0DDgSUNoev,https://api.spotify.com/v1/audio-analysis/2gR7Ub1gpVlt0DDgSUNoev,385899,4
493,491,77as2HCFVH1DDWPcrmGgCD,Абьюзер,Tesla Boy,0VSi6lAB9txdaW5VEmIx9b,1,4,4.153766666666667,0.514,0.829,10,-6.651,0,0.0941,0.00699,0.0355,0.532,0.249,133.982,audio_features,77as2HCFVH1DDWPcrmGgCD,spotify:track:77as2HCFVH1DDWPcrmGgCD,https://api.spotify.com/v1/tracks/77as2HCFVH1DDWPcrmGgCD,https://api.spotify.com/v1/audio-analysis/77as2HCFVH1DDWPcrmGgCD,249227,4
494,492,2MMUGOqJXwSWEY9yGYl8D2,Slow Drip,De Lorra,5daHbk6DuuCUxXRoKWlf5f,1,45,4.475733333333333,0.678,0.595,6,-10.503,0,0.0432,0.109,0.871,0.209,0.151,91.967,audio_features,2MMUGOqJXwSWEY9yGYl8D2,spotify:track:2MMUGOqJXwSWEY9yGYl8D2,https://api.spotify.com/v1/tracks/2MMUGOqJXwSWEY9yGYl8D2,https://api.spotify.com/v1/audio-analysis/2MMUGOqJXwSWEY9yGYl8D2,268544,4
495,493,5Oh9aBmSA5cjKEshOjq6Ww,Shifting Gears - Grotesque Remix,"Anturage, Alexey Union, Grotesque","60hGAZqZ60I2EhUi0f4j2N, 4bzppvW4geKqxLC5VYJn2G, 1qgm9fSb4hCM7fi4qRXyPM",3,34,6.7107,0.824,0.473,8,-9.933,1,0.0505,0.0222,0.914,0.641,0.0618,118.0,audio_features,5Oh9aBmSA5cjKEshOjq6Ww,spotify:track:5Oh9aBmSA5cjKEshOjq6Ww,https://api.spotify.com/v1/tracks/5Oh9aBmSA5cjKEshOjq6Ww,https://api.spotify.com/v1/audio-analysis/5Oh9aBmSA5cjKEshOjq6Ww,402642,4
496,493,5Oh9aBmSA5cjKEshOjq6Ww,Shifting Gears - Grotesque Remix,"Anturage, Alexey Union, Grotesque","60hGAZqZ60I2EhUi0f4j2N, 4bzppvW4geKqxLC5VYJn2G, 1qgm9fSb4hCM7fi4qRXyPM",3,34,6.7107,0.824,0.473,8,-9.933,1,0.0505,0.0222,0.914,0.641,0.0618,118.0,audio_features,5Oh9aBmSA5cjKEshOjq6Ww,spotify:track:5Oh9aBmSA5cjKEshOjq6Ww,https://api.spotify.com/v1/tracks/5Oh9aBmSA5cjKEshOjq6Ww,https://api.spotify.com/v1/audio-analysis/5Oh9aBmSA5cjKEshOjq6Ww,402642,4
497,494,3kq4M7XbQ6c7yGzwE72VXM,The Antidote,"T78, Ballarak","5FgLkieOqGXPn01dnbJp9Z, 1tlScBqJkLMyYyJzRRBv51",2,45,7.253716666666667,0.574,0.971,8,-5.53,0,0.044,0.00198,0.823,0.104,0.0741,134.002,audio_features,3kq4M7XbQ6c7yGzwE72VXM,spotify:track:3kq4M7XbQ6c7yGzwE72VXM,https://api.spotify.com/v1/tracks/3kq4M7XbQ6c7yGzwE72VXM,https://api.spotify.com/v1/audio-analysis/3kq4M7XbQ6c7yGzwE72VXM,435224,4
498,495,4P6g27LvaQ4GIF8sxn2grB,Шум,Go_A,4kvCU3MzggM2piZCqvxj0x,1,51,3.9752,0.471,0.661,4,-5.16,1,0.0518,0.0143,0.00011,0.0855,0.405,114.981,audio_features,4P6g27LvaQ4GIF8sxn2grB,spotify:track:4P6g27LvaQ4GIF8sxn2grB,https://api.spotify.com/v1/tracks/4P6g27LvaQ4GIF8sxn2grB,https://api.spotify.com/v1/audio-analysis/4P6g27LvaQ4GIF8sxn2grB,238512,4
499,496,65kSgWVGY4JIWNLWnfEwbe,Grains,"Yotto, Cassian","5Dyfxq0ZrFjjeFBdSNxDbo, 1ChtRJ3f4rbv4vtz87i6CD",2,42,4.743633333333333,0.333,0.814,3,-9.359,1,0.0616,0.0141,0.889,0.34,0.0817,123.994,audio_features,65kSgWVGY4JIWNLWnfEwbe,spotify:track:65kSgWVGY4JIWNLWnfEwbe,https://api.spotify.com/v1/tracks/65kSgWVGY4JIWNLWnfEwbe,https://api.spotify.com/v1/audio-analysis/65kSgWVGY4JIWNLWnfEwbe,284619,4
500,497,0vvR7ogspsWehDhpZPNhZF,Tuk Tuk (feat. ÄTNA),"Solomun, ÄTNA","5wJK4kQAkVGjqM9x46KQOC, 4ORnI4BzjKFbUply6fRvkX",2,51,4.230416666666667,0.861,0.774,6,-6.177,0,0.0755,0.0116,0.0322,0.0534,0.777,122.008,audio_features,0vvR7ogspsWehDhpZPNhZF,spotify:track:0vvR7ogspsWehDhpZPNhZF,https://api.spotify.com/v1/tracks/0vvR7ogspsWehDhpZPNhZF,https://api.spotify.com/v1/audio-analysis/0vvR7ogspsWehDhpZPNhZF,253826,4
501,498,53De5pp7L4umlJU7srhacZ,"Take Off, Baby! feat. Orlando - Original Mix","Ronald Christoph, Orlando","694Mu9TpePnihtyxVNHBW2, 4CFVwKkEV3fPV2hr6ISfPH",2,58,6.714033333333333,0.908,0.518,1,-9.569,1,0.116,0.00406,0.682,0.104,0.624,124.008,audio_features,53De5pp7L4umlJU7srhacZ,spotify:track:53De5pp7L4umlJU7srhacZ,https://api.spotify.com/v1/tracks/53De5pp7L4umlJU7srhacZ,https://api.spotify.com/v1/audio-analysis/53De5pp7L4umlJU7srhacZ,402842,4
502,499,4BnEfx8hzRFongMDFOXj6t,Death Is No More,BLESSED MANE,4RsEAdLhbUy7j3zHWauPwF,1,53,2.308333333333333,0.642,0.86,0,-2.467,1,0.0395,0.000158,0.847,0.251,0.373,100.023,audio_features,4BnEfx8hzRFongMDFOXj6t,spotify:track:4BnEfx8hzRFongMDFOXj6t,https://api.spotify.com/v1/tracks/4BnEfx8hzRFongMDFOXj6t,https://api.spotify.com/v1/audio-analysis/4BnEfx8hzRFongMDFOXj6t,138500,4
503,500,5Oh9aBmSA5cjKEshOjq6Ww,Shifting Gears - Grotesque Remix,"Anturage, Alexey Union, Grotesque","60hGAZqZ60I2EhUi0f4j2N, 4bzppvW4geKqxLC5VYJn2G, 1qgm9fSb4hCM7fi4qRXyPM",3,34,6.7107,0.824,0.473,8,-9.933,1,0.0505,0.0222,0.914,0.641,0.0618,118.0,audio_features,5Oh9aBmSA5cjKEshOjq6Ww,spotify:track:5Oh9aBmSA5cjKEshOjq6Ww,https://api.spotify.com/v1/tracks/5Oh9aBmSA5cjKEshOjq6Ww,https://api.spotify.com/v1/audio-analysis/5Oh9aBmSA5cjKEshOjq6Ww,402642,4
504,500,5Oh9aBmSA5cjKEshOjq6Ww,Shifting Gears - Grotesque Remix,"Anturage, Alexey Union, Grotesque","60hGAZqZ60I2EhUi0f4j2N, 4bzppvW4geKqxLC5VYJn2G, 1qgm9fSb4hCM7fi4qRXyPM",3,34,6.7107,0.824,0.473,8,-9.933,1,0.0505,0.0222,0.914,0.641,0.0618,118.0,audio_features,5Oh9aBmSA5cjKEshOjq6Ww,spotify:track:5Oh9aBmSA5cjKEshOjq6Ww,https://api.spotify.com/v1/tracks/5Oh9aBmSA5cjKEshOjq6Ww,https://api.spotify.com/v1/audio-analysis/5Oh9aBmSA5cjKEshOjq6Ww,402642,4
